,n,r,p
553,3.0,0.09072449933009216,0.9421634626081297
554,3.0,0.9722058830335851,0.150446687207948
555,3.0,1.0,0.0
556,3.0,0.9940524063997344,0.06946743273557938
557,3.0,0.4004131911798033,0.7377332045194648
558,3.0,-0.24413188954306028,0.84299403429427
559,3.0,-1.0,0.0
560,3.0,-0.5410104350289668,0.6360838882448845
561,3.0,0.859429117245136,0.34163839430136395
562,3.0,0.9086314424409552,0.27425659029664023
563,3.0,0.687054563038842,0.517806645766378
564,3.0,-0.048684722440576256,0.9689940864658354
565,3.0,1.0,0.0
566,3.0,-0.5602086667788709,0.621441892575039
567,3.0,0.32534977759344574,0.7890359166750852
568,3.0,0.8068255141666653,0.4023674996663685
569,3.0,0.8346235644344909,0.3713704280518161
570,3.0,0.9227864995651396,0.251812110315311
571,3.0,0.9488519539459058,0.204492959886289
572,3.0,-0.030653715225204797,0.9804821813230405
573,3.0,0.9980083359606396,0.04018604524375541
574,3.0,0.45361390729554274,0.7002690444870983
575,3.0,0.8287093071056919,0.3781513329966113
576,3.0,-1.0,0.0
577,3.0,-0.6187625285934574,0.5752686226326744
578,3.0,0.8719580192208835,0.32570025149678516
579,3.0,0.9149404763976119,0.2644747186154781
580,3.0,0.8614058326230831,0.33916891076822314
581,3.0,0.6131978332823903,0.57976568838868
582,3.0,0.9824759056585042,0.1193573526809728
583,3.0,-0.3147278764802641,0.7961734807551238
584,3.0,1.0,0.0
585,3.0,0.7473463528956891,0.46265521461588305
586,3.0,0.7387668580394735,0.47081692804225495
587,3.0,-0.612789128083982,0.5800950059203979
588,3.0,0.604070955281928,0.5870886875815635
589,3.0,-0.543087409446842,0.6345104384141063
590,3.0,-0.5736441592234138,0.6110584774542431
591,3.0,-0.31480592949677677,0.7961211296001115
592,3.0,-0.5447616633517733,0.6332402439441428
593,3.0,-0.07929314568958376,0.9494673678321778
594,3.0,0.9823652129780384,0.11973483719432516
595,3.0,-0.2113718288255254,0.8644138107165594
596,3.0,0.9994911530532046,0.02030986912225202
597,3.0,0.3230413774953721,0.7905893934740136
598,3.0,-0.7606646667788415,0.4497463496661905
599,3.0,0.6634821242072944,0.5381557421141919
600,3.0,0.4884622708366102,0.6751159875833727
601,3.0,0.8531031242694216,0.34943551451016275
602,3.0,0.7641709515345787,0.4462967501930811
603,3.0,0.8680864443738034,0.33069969197791493
604,3.0,0.8595260252250614,0.3415177042772904
605,3.0,0.6468797093912895,0.5521471515775113
606,3.0,0.9938764280262611,0.07048868405342201
607,3.0,0.9799448405226698,0.1277134640419867
608,3.0,1.0,0.0
609,3.0,-0.007666671797136315,0.9951191973310407
